# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260204_114849] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 369.2024, RMSE: 1102.6768, PCC: 0.8763, R2: 0.7112
[20260204_114854] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 369.2024, RMSE: 1102.6768, PCC: 0.8763, R2: 0.7112
[20260204_114933] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 428.6328, RMSE: 1249.7274, PCC: 0.8434, R2: 0.6291
[20260204_114938] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 428.6328, RMSE: 1249.7274, PCC: 0.8434, R2: 0.6291
[20260204_114938] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 395.9830, RMSE: 1072.1594, PCC: 0.8795, R2: 0.7270
[20260204_114944] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 395.9830, RMSE: 1072.1594, PCC: 0.8795, R2: 0.7270
[20260204_115024] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 386.2450, RMSE: 1177.0968, PCC: 0.8382, R2: 0.6710
[20260204_115031] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 386.2450, RMSE: 1177.0968, PCC: 0.8382, R2: 0.6710
[20260204_115101] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 472.3765, RMSE: 1382.7791, PCC: 0.8200, R2: 0.5459
[20260204_115107] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 472.3765, RMSE: 1382.7791, PCC: 0.8200, R2: 0.5459
[20260204_115122] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 439.7286, RMSE: 1225.2121, PCC: 0.8413, R2: 0.6435
[20260204_115129] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 439.7286, RMSE: 1225.2121, PCC: 0.8413, R2: 0.6435
[20260204_115154] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 499.3918, RMSE: 1353.3341, PCC: 0.8171, R2: 0.5650
[20260204_115200] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 499.3918, RMSE: 1353.3341, PCC: 0.8171, R2: 0.5650
[20260204_115257] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 506.5739, RMSE: 1495.4066, PCC: 0.7804, R2: 0.4689
[20260204_115304] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 506.5739, RMSE: 1495.4066, PCC: 0.7804, R2: 0.4689
[20260204_115310] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 467.7976, RMSE: 1308.5311, PCC: 0.8365, R2: 0.5934
[20260204_115316] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 467.7976, RMSE: 1308.5311, PCC: 0.8365, R2: 0.5934
[20260204_115355] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 455.9767, RMSE: 1230.2732, PCC: 0.8577, R2: 0.6406
[20260204_115402] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 455.9767, RMSE: 1230.2732, PCC: 0.8577, R2: 0.6406
[20260204_115422] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 448.3876, RMSE: 1257.3843, PCC: 0.8370, R2: 0.6245
[20260204_115428] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 448.3876, RMSE: 1257.3843, PCC: 0.8370, R2: 0.6245
[20260204_115514] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 549.7194, RMSE: 1468.3858, PCC: 0.8077, R2: 0.4880
[20260204_115520] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 549.7194, RMSE: 1468.3858, PCC: 0.8077, R2: 0.4880
[20260204_115525] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 457.8280, RMSE: 1305.4015, PCC: 0.8335, R2: 0.5953
[20260204_115531] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 457.8280, RMSE: 1305.4015, PCC: 0.8335, R2: 0.5953
[20260204_115624] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 508.4306, RMSE: 1364.2500, PCC: 0.8279, R2: 0.5580
[20260204_115632] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 508.4306, RMSE: 1364.2500, PCC: 0.8279, R2: 0.5580
[20260204_115643] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 454.9916, RMSE: 1325.7296, PCC: 0.8327, R2: 0.5826
[20260204_115649] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 454.9916, RMSE: 1325.7296, PCC: 0.8327, R2: 0.5826
[20260204_115749] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 480.7165, RMSE: 1310.8143, PCC: 0.8334, R2: 0.5920
[20260204_115756] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 480.7165, RMSE: 1310.8143, PCC: 0.8334, R2: 0.5920
[20260204_115825] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 500.3655, RMSE: 1461.7289, PCC: 0.7978, R2: 0.4926
[20260204_115832] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 500.3655, RMSE: 1461.7289, PCC: 0.7978, R2: 0.4926
[20260204_115846] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 459.7922, RMSE: 1365.4883, PCC: 0.8123, R2: 0.5572
[20260204_115853] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 459.7922, RMSE: 1365.4883, PCC: 0.8123, R2: 0.5572
[20260204_115928] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 458.6625, RMSE: 1339.0477, PCC: 0.8345, R2: 0.5742
[20260204_115936] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 458.6625, RMSE: 1339.0477, PCC: 0.8345, R2: 0.5742
[20260204_120054] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 520.8647, RMSE: 1399.9822, PCC: 0.8364, R2: 0.5345
[20260204_120056] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 480.1330, RMSE: 1344.6060, PCC: 0.8091, R2: 0.5706
[20260204_120059] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 520.8647, RMSE: 1399.9822, PCC: 0.8364, R2: 0.5345
[20260204_120104] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 480.1330, RMSE: 1344.6060, PCC: 0.8091, R2: 0.5706
[20260204_120238] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 475.4892, RMSE: 1323.8824, PCC: 0.7967, R2: 0.5838
[20260204_120245] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 500.3288, RMSE: 1348.4945, PCC: 0.8263, R2: 0.5682
[20260204_120246] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 475.4892, RMSE: 1323.8824, PCC: 0.7967, R2: 0.5838
[20260204_120251] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 500.3288, RMSE: 1348.4945, PCC: 0.8263, R2: 0.5682
[20260204_120404] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 473.0023, RMSE: 1360.2711, PCC: 0.8361, R2: 0.5606
[20260204_120405] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 480.5269, RMSE: 1290.9748, PCC: 0.8073, R2: 0.6042
[20260204_120410] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 473.0023, RMSE: 1360.2711, PCC: 0.8361, R2: 0.5606
[20260204_120414] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 480.5269, RMSE: 1290.9748, PCC: 0.8073, R2: 0.6042
[20260204_120527] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 486.3015, RMSE: 1291.6059, PCC: 0.8152, R2: 0.6038
[20260204_120534] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 450.0154, RMSE: 1208.6698, PCC: 0.8370, R2: 0.6531
[20260204_120536] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 486.3015, RMSE: 1291.6059, PCC: 0.8152, R2: 0.6038
[20260204_120541] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 450.0154, RMSE: 1208.6698, PCC: 0.8370, R2: 0.6531
[20260204_120656] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 465.4000, RMSE: 1218.5027, PCC: 0.8263, R2: 0.6474
[20260204_120703] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 465.4000, RMSE: 1218.5027, PCC: 0.8263, R2: 0.6474
[20260204_120715] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 525.2794, RMSE: 1316.4154, PCC: 0.7723, R2: 0.5885
[20260204_120724] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 525.2794, RMSE: 1316.4154, PCC: 0.7723, R2: 0.5885
[20260204_120755] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 454.9419, RMSE: 1241.7656, PCC: 0.8186, R2: 0.6338
[20260204_120802] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 454.9419, RMSE: 1241.7656, PCC: 0.8186, R2: 0.6338
[20260204_120834] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 574.8820, RMSE: 1457.6118, PCC: 0.7509, R2: 0.4954
[20260204_120842] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 574.8820, RMSE: 1457.6118, PCC: 0.7509, R2: 0.4954
[20260204_120954] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 494.5199, RMSE: 1372.9850, PCC: 0.7850, R2: 0.5523
[20260204_121004] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 467.7005, RMSE: 1317.9091, PCC: 0.8513, R2: 0.5875
[20260204_121005] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 494.5199, RMSE: 1372.9850, PCC: 0.7850, R2: 0.5523
[20260204_121012] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 467.7005, RMSE: 1317.9091, PCC: 0.8513, R2: 0.5875
[20260204_121137] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 467.7209, RMSE: 1246.1312, PCC: 0.8269, R2: 0.6312
[20260204_121144] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 824.5634, RMSE: 1947.8265, PCC: 0.3657, R2: 0.0990
[20260204_121145] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 467.7209, RMSE: 1246.1312, PCC: 0.8269, R2: 0.6312
[20260204_121154] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 824.5634, RMSE: 1947.8265, PCC: 0.3657, R2: 0.0990
[20260204_121310] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 463.7201, RMSE: 1278.2551, PCC: 0.8119, R2: 0.6120
[20260204_121323] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 463.7201, RMSE: 1278.2551, PCC: 0.8119, R2: 0.6120
[20260204_121339] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 466.1413, RMSE: 1370.6747, PCC: 0.7962, R2: 0.5538
[20260204_121349] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 466.1413, RMSE: 1370.6747, PCC: 0.7962, R2: 0.5538
[20260204_121429] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 475.8769, RMSE: 1313.9357, PCC: 0.7928, R2: 0.5900
[20260204_121441] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 475.8769, RMSE: 1313.9357, PCC: 0.7928, R2: 0.5900
[20260204_121446] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 514.1953, RMSE: 1296.4972, PCC: 0.7951, R2: 0.6008
[20260204_121455] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 514.1953, RMSE: 1296.4972, PCC: 0.7951, R2: 0.6008
[20260204_121604] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 484.8196, RMSE: 1266.7126, PCC: 0.8026, R2: 0.6189
[20260204_121613] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 481.8994, RMSE: 1381.5980, PCC: 0.7764, R2: 0.5467
[20260204_121613] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 484.8196, RMSE: 1266.7126, PCC: 0.8026, R2: 0.6189
[20260204_121623] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 481.8994, RMSE: 1381.5980, PCC: 0.7764, R2: 0.5467
[20260204_121717] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 571.0253, RMSE: 1392.9855, PCC: 0.7674, R2: 0.5392
[20260204_121725] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 571.0253, RMSE: 1392.9855, PCC: 0.7674, R2: 0.5392
[20260204_131241] EpiSILA-Net | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 450.6049, RMSE: 1404.2223, PCC: 0.7464, R2: 0.5317
[20260204_131339] EpiSILA-Net | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 583.7328, RMSE: 1734.4452, PCC: 0.5511, R2: 0.2856
[20260204_131550] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_131611] EpiSILA-Net | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 651.1566, RMSE: 1975.5220, PCC: 0.3316, R2: 0.0732
[20260204_132407] EpiSILA-Net | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 559.3124, RMSE: 1647.8391, PCC: 0.6080, R2: 0.3551
[20260204_132547] EpiSILA-Net | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 737.6448, RMSE: 1993.3307, PCC: 0.3369, R2: 0.0564
[20260204_202104] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 327.4043, RMSE: 1052.7992, PCC: 0.8918, R2: 0.7368
[20260204_202123] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 341.3093, RMSE: 1076.4127, PCC: 0.8890, R2: 0.7248
[20260204_202148] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_202207] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_202219] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_202238] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_202413] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 337.7697, RMSE: 1039.6995, PCC: 0.8907, R2: 0.7433
[20260204_202432] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 341.3093, RMSE: 1076.4127, PCC: 0.8890, R2: 0.7248
[20260204_202457] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_202516] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_202529] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_202548] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_202723] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 337.7697, RMSE: 1039.6995, PCC: 0.8907, R2: 0.7433
[20260204_202741] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 341.3093, RMSE: 1076.4127, PCC: 0.8890, R2: 0.7248
[20260204_202808] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_202825] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_202840] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_202858] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_203029] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 337.7697, RMSE: 1039.6995, PCC: 0.8907, R2: 0.7433
[20260204_203045] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 341.3093, RMSE: 1076.4127, PCC: 0.8890, R2: 0.7248
[20260204_203113] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_203129] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 391.8025, RMSE: 1166.4767, PCC: 0.8673, R2: 0.6769
[20260204_203145] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_203201] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 600.7564, RMSE: 1469.9821, PCC: 0.7227, R2: 0.4868
[20260204_210955] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_211039] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_211053] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 511.0912, RMSE: 1360.2292, PCC: 0.7861, R2: 0.5606
[20260204_211137] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 390.4730, RMSE: 1250.8020, PCC: 0.8674, R2: 0.6285
[20260204_211214] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 482.0592, RMSE: 1305.3961, PCC: 0.7937, R2: 0.5953
[20260204_211245] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_211256] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 481.0593, RMSE: 1285.9859, PCC: 0.7913, R2: 0.6073
[20260204_211326] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_211342] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 511.0912, RMSE: 1360.2292, PCC: 0.7861, R2: 0.5606
[20260204_211433] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 390.4730, RMSE: 1250.8020, PCC: 0.8674, R2: 0.6285
[20260204_211548] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 482.0592, RMSE: 1305.3961, PCC: 0.7937, R2: 0.5953
[20260204_211641] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_211709] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 481.0593, RMSE: 1285.9859, PCC: 0.7913, R2: 0.6073
[20260204_211803] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_211829] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 511.0912, RMSE: 1360.2292, PCC: 0.7861, R2: 0.5606
[20260204_211952] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 390.4730, RMSE: 1250.8020, PCC: 0.8674, R2: 0.6285
[20260204_212107] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 482.0592, RMSE: 1305.3961, PCC: 0.7937, R2: 0.5953
[20260204_212200] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_212231] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 481.0593, RMSE: 1285.9859, PCC: 0.7913, R2: 0.6073
[20260204_212325] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_212349] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 511.0912, RMSE: 1360.2292, PCC: 0.7861, R2: 0.5606
[20260204_212507] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 390.4730, RMSE: 1250.8020, PCC: 0.8674, R2: 0.6285
[20260204_212621] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 482.0592, RMSE: 1305.3961, PCC: 0.7937, R2: 0.5953
[20260204_212735] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 481.0593, RMSE: 1285.9859, PCC: 0.7913, R2: 0.6073
